TOA,AOA,Amp,Freq,PW
0.0786275,52.03125,-30,9351562500,0.0000005
0.0786360,50.62500,-31,9351562500,0.0000005
0.0786540,50.62500,-30,9355468750,0.0000005
0.0786630,50.62500,-30,9351562500,0.0000005
0.0786720,52.03125,-30,9351562500,0.0000005
0.0786900,50.62500,-30,9351562500,0.0000005
0.0786990,50.62500,-30,9351562500,0.0000005
0.0787175,50.62500,-30,9351562500,0.0000000
0.0787260,50.62500,-29,9351562500,0.0000005
0.0787350,50.62500,-30,9347656250,0.0000005
0.0787620,50.62500,-30,9351562500,0.0000005
0.0787705,50.62500,-30,9347656250,0.0000005
0.0787890,50.62500,-30,9351562500,0.0000000
0.0788070,50.62500,-30,9351562500,0.0000005
0.0788430,50.62500,-29,9351562500,0.0000005
0.0788520,50.62500,-30,9351562500,0.0000010
0.0788700,50.62500,-30,9351562500,0.0000005
0.0788790,52.03125,-30,9351562500,0.0000000
0.0789240,50.62500,-30,9355468750,0.0000000
0.0789330,50.62500,-30,9351562500,0.0000005
0.0789600,50.62500,-31,9351562500,0.0000005
0.0789690,49.21875,-30,9347656250,0.0000005
0.0789870,50.62500,-30,9351562500,0.0000005
0.0790050,50.62500,-30,9355468750,0.0000005
0.0790140,50.62500,-30,9351562500,0.0000000
0.0790230,49.21875,-30,9347656250,0.0000005
0.0790500,50.62500,-30,9351562500,0.0000005
0.0790590,50.62500,-30,9351562500,0.0000005
0.0790675,50.62500,-30,9351562500,0.0000000
0.0790770,50.62500,-30,9351562500,0.0000005
0.0790950,50.62500,-30,9351562500,0.0000005
0.0791040,50.62500,-30,9347656250,0.0000005
0.0791130,50.62500,-30,9351562500,0.0000005
0.0791400,50.62500,-31,9351562500,0.0000005
0.0791495,52.03125,-30,9351562500,0.0000000
0.0791580,50.62500,-30,9347656250,0.0000005
0.0791850,50.62500,-30,9351562500,0.0000005
0.0792120,50.62500,-30,9351562500,0.0000005
0.0792210,50.62500,-30,9351562500,0.0000005
0.0792300,50.62500,-30,9351562500,0.0000010
0.0792390,50.62500,-31,9351562500,0.0000010
0.0792480,50.62500,-30,9351562500,0.0000005
0.0792930,50.62500,-29,9347656250,0.0000005
0.0793200,50.62500,-30,9351562500,0.0000010
0.0793290,50.62500,-30,9347656250,0.0000005
0.0793380,50.62500,-29,9351562500,0.0000005
0.0793470,50.62500,-30,9351562500,0.0000000
0.0793560,50.62500,-31,9351562500,0.0000005
0.0793650,50.62500,-30,9351562500,0.0000005
0.0793825,49.21875,-30,9351562500,0.0000005
0.0794100,50.62500,-30,9351562500,0.0000005
0.0794280,50.62500,-31,9351562500,0.0000000
0.0794370,50.62500,-30,9347656250,0.0000005
0.0794550,50.62500,-30,9351562500,0.0000005
0.0794730,49.21875,-30,9351562500,0.0000005
0.0794825,49.21875,-30,9351562500,0.0000005
0.0794915,50.62500,-30,9351562500,0.0000005
0.0795000,49.21875,-30,9347656250,0.0000005
0.0795365,50.62500,-30,9351562500,0.0000005
0.0795445,50.62500,-30,9351562500,0.0000005
0.0795545,50.62500,-29,9351562500,0.0000005
0.0795630,50.62500,-30,9351562500,0.0000000
0.0795990,50.62500,-30,9351562500,0.0000005
0.0796260,49.21875,-30,9351562500,0.0000005
0.0796350,50.62500,-30,9351562500,0.0000005
0.0796620,52.03125,-30,9351562500,0.0000005
0.0796710,50.62500,-30,9351562500,0.0000005
0.0796895,50.62500,-30,9351562500,0.0000005
0.0797165,50.62500,-30,9351562500,0.0000010
0.0797430,50.62500,-30,9351562500,0.0000010
0.0797610,49.21875,-30,9351562500,0.0000005
0.0797700,52.03125,-30,9351562500,0.0000000
0.0797790,50.62500,-30,9347656250,0.0000005
0.0797970,50.62500,-30,9351562500,0.0000005
0.0798060,50.62500,-30,9351562500,0.0000005
0.0798420,50.62500,-30,9351562500,0.0000005
0.0798600,50.62500,-30,9351562500,0.0000005
0.0798695,52.03125,-31,9351562500,0.0000005
0.0798780,49.21875,-30,9351562500,0.0000005
0.0798955,50.62500,-30,9351562500,0.0000005
0.0799320,50.62500,-29,9351562500,0.0000005
0.0799590,50.62500,-30,9351562500,0.0000005
